Name,Location,Paths,ID,Desc.,km,km change,Type,Device,Device direction,Track ID
N85949,349589.45088311756,312784.43088311754,P2790,P2791,Standard Gauge Track,null,0.0,,,,,
N86176,349606.4971489123,312766.28874554223,P2793,P2794,Standard Gauge Track,null,0.0,,,,,
N86240,349700.0347204671,312486.5729535589,P2782,P2783,Standard Gauge Track,null,0.0,,,,,
N87179,349675.5645394359,312600.5796733901,P2802,P2803,Standard Gauge Track,null,0.0,,,Signal,P2803,Join
N87224,349686.5296426116,312560.1016855119,P2784,P2803,Standard Gauge Track,null,0.0,,,,,
N87900,348937.3719588455,311101.64092823386,P56,P57,Standard Gauge Track,null,0.0,,,,,
N87901,348973.32849528466,311120.0442318822,P55,P56,Standard Gauge Track,null,0.0,,,,,
N87904,349040.4195419921,311154.0896854735,P54,P55,Standard Gauge Track,null,0.0,,,,,
N87908,349114.1799185628,311191.9449402093,P53,P54,Standard Gauge Track,null,0.0,,,,,
N87912,349157.3156321928,311212.36146424717,P52,P53,Standard Gauge Track,null,0.0,,,,,
N87916,349194.7593790513,311228.5087408171,P51,P52,Standard Gauge Track,null,0.0,,,,,
N87920,348767.65003094357,311014.7938815036,P58,P59,Standard Gauge Track,null,0.0,,,,,
N87921,348807.62724684906,311035.4586658439,P57,P58,Standard Gauge Track,null,0.0,,,,,
N88019,349884.52641861676,311745.6033061515,P2764,P2765,Standard Gauge Track,null,0.0,,,,,
N88049,349709.0063316155,311499.4056140831,P39,P40,Standard Gauge Track,null,0.0,,,,,
N88051,349685.2048291555,311484.12350477226,P40,P41,Standard Gauge Track,null,0.0,,,,,
N88053,349663.2340850362,311472.11220129457,P41,P42,Standard Gauge Track,null,0.0,,,,,
N88083,349640.37800621125,311460.4439875775,P42,P43,Standard Gauge Track,null,0.0,,,,,
N88135,349468.12842526246,311372.2092685063,P43,P44,Standard Gauge Track,null,0.0,,,,,
N88138,349421.45256100054,311347.7222255653,P44,P45,Standard Gauge Track,null,0.0,,,,,
N88179,349233.50263645867,311245.1057247321,P50,P51,Standard Gauge Track,null,0.0,,,,,
N88181,349253.58892464195,311254.34933205805,P49,P50,Standard Gauge Track,null,0.0,,,,,
N88183,349274.720993203,311264.6904330781,P48,P49,Standard Gauge Track,null,0.0,,,,,
N88185,349298.40279638243,311277.18075323856,P47,P48,Standard Gauge Track,null,0.0,,,,,
N88189,349373.3390244044,311320.3229740118,P45,P46,Standard Gauge Track,null,0.0,,,,,
N88202,349328.5100535515,311294.32649263035,P46,P47,Standard Gauge Track,null,0.0,,,,,
N88209,349911.7346190579,311890.93142547307,P2753,P2756,Standard Gauge Track,null,0.0,,,,,
N88213,349858.8309700444,311681.731705176,P24,P25,Standard Gauge Track,null,0.0,,,,,
N88215,349854.1171264482,311672.44332356076,P25,P26,Standard Gauge Track,null,0.0,,,,,
N88216,349849.9700768902,311664.7987074358,P26,P27,Standard Gauge Track,null,0.0,,,,,
N88217,349846.87889107614,311659.2141753762,P27,P28,Standard Gauge Track,null,0.0,,,,,
N88218,349838.7274275864,311645.3116677894,P28,P29,Standard Gauge Track,null,0.0,,,,,
N88219,349828.6811975044,311628.0180807948,P29,P30,Standard Gauge Track,null,0.0,,,,,
N88221,349821.74274901673,311616.3368413671,P30,P31,Standard Gauge Track,null,0.0,,,,,
N88223,349812.55553585815,311602.0062171636,P31,P32,Standard Gauge Track,null,0.0,,,,,
N88225,349804.6764970315,311590.7853094821,P32,P33,Standard Gauge Track,null,0.0,,,,,
N88226,349795.24471942196,311578.3583268263,P33,P34,Standard Gauge Track,null,0.0,,,,,
N88232,349779.52340362576,311560.0910155381,P34,P35,Standard Gauge Track,null,0.0,,,,,
N88234,349767.14853772847,311547.06665809796,P35,P36,Standard Gauge Track,null,0.0,,,,,
N88236,349752.62790560804,311533.29362384527,P36,P37,Standard Gauge Track,null,0.0,,,,,
N88238,349736.4508797643,311519.61275306647,P37,P38,Standard Gauge Track,null,0.0,,,,,
N88241,349722.0790233946,311508.58410503995,P38,P39,Standard Gauge Track,null,0.0,,,,,
N88288,349890.3850996388,311764.6285536521,P2763,P2764,Standard Gauge Track,null,0.0,,,,,
N88502,349866.4029209561,311697.79652969644,P24,P2781,Standard Gauge Track,null,0.0,,,,,
N88568,349876.67415700783,311723.74719112203,P2765,P2766,Standard Gauge Track,null,0.0,,,,,
N88570,349871.5673317353,311710.42968841107,P2766,P2781,Standard Gauge Track,null,0.0,,,,,
N88619,349894.4153725693,311777.92290195415,P2762,P2763,Standard Gauge Track,null,0.0,,,,,
N88626,349910.83773286076,311873.62290761335,P2756,P2757,Standard Gauge Track,null,0.0,,,,,
N88772,349909.86623255356,311861.976440981,P2757,P2758,Standard Gauge Track,null,0.0,,,,,
N88774,349907.76285532594,311842.6488205344,P2758,P2759,Standard Gauge Track,null,0.0,,,,,
N88776,349905.61114121985,311828.0874026402,P2759,P2760,Standard Gauge Track,null,0.0,,,,,
N88779,349902.800790407,311812.5847946569,P2760,P2761,Standard Gauge Track,null,0.0,,,,,
N88781,349896.29800510907,311784.9233962977,P2761,P2762,Standard Gauge Track,null,0.0,,,,,
N89101,347336.3146754901,309915.8530628983,P79,P80,Standard Gauge Track,null,0.0,,,,,
N89111,347426.44606715476,309956.34308303957,P78,P79,Standard Gauge Track,null,0.0,,,,,
N89119,347484.4944103619,309986.0577172289,P77,P78,Standard Gauge Track,null,0.0,,,,,
N89125,347543.53127742937,310017.44576260436,P76,P77,Standard Gauge Track,null,0.0,,,,,
N89134,347631.7655743979,310076.1120391852,P75,P76,Standard Gauge Track,null,0.0,,,,,
N89138,347672.181517032,310105.2736380901,P74,P75,Standard Gauge Track,null,0.0,,,,,
N89144,347730.9609327678,310151.1968806787,P73,P74,Standard Gauge Track,null,0.0,,,,,
N89150,347789.7388767922,310202.02141747845,P72,P73,Standard Gauge Track,null,0.0,,,,,
N89155,347838.40519322664,310248.6369894701,P71,P72,Standard Gauge Track,null,0.0,,,,,
N89158,347967.5064993666,310376.0882789904,P70,P71,Standard Gauge Track,null,0.0,,,,,
N89164,348053.8329318319,310461.56896013784,P69,P70,Standard Gauge Track,null,0.0,,,,,
N89166,348220.25305078237,310626.6348884487,P67,P68,Standard Gauge Track,null,0.0,,,,,
N89167,348286.4530507824,310691.28488844866,P66,P67,Standard Gauge Track,null,0.0,,,,,
N89237,348180.74380807066,310587.612025127,P68,P69,Standard Gauge Track,null,0.0,,,,,
N89261,348329.77531451336,310731.50918939227,P65,P66,Standard Gauge Track,null,0.0,,,,,
N89264,348380.7967973789,310774.8854009368,P64,P65,Standard Gauge Track,null,0.0,,,,,
N89265,348407.3823800202,310795.92428521113,P63,P64,Standard Gauge Track,null,0.0,,,,,
N89269,348500.40136957716,310863.0022521748,P62,P63,Standard Gauge Track,null,0.0,,,,,
N89276,348580.8627871384,310914.5280791914,P60,P61,Standard Gauge Track,null,0.0,,,,,
N89298,348543.17183237977,310890.9626901754,P61,P62,Standard Gauge Track,null,0.0,,,,,
N89310,348682.4144141312,310971.63701030187,P59,P60,Standard Gauge Track,null,0.0,,,,,
N89481,344641.05126496375,309900.6220667339,P120,P121,Standard Gauge Track,null,0.0,,,,,
N89487,344698.5867323183,309910.58652760484,P119,P120,Standard Gauge Track,null,0.0,,,,,
N89491,344767.3124179666,309918.7927106599,P118,P119,Standard Gauge Track,null,0.0,,,,,
N89493,344813.46826895216,309922.2605551679,P117,P118,Standard Gauge Track,null,0.0,,,,,
N89495,344871.7489408111,309923.6202491781,P116,P117,Standard Gauge Track,null,0.0,,,,,
N89500,344999.95495409117,309920.0614105024,P115,P116,Standard Gauge Track,null,0.0,,,,,
N89505,345120.18916422385,309908.39858209837,P114,P115,Standard Gauge Track,null,0.0,,,,,
N89507,345210.1034451282,309894.0830680606,P113,P114,Standard Gauge Track,null,0.0,,,,,
N89508,345286.7435414541,309879.2795062081,P112,P113,Standard Gauge Track,null,0.0,,,,,
N89509,345362.5084347061,309861.2759519194,P111,P112,Standard Gauge Track,null,0.0,,,,,
N89510,345445.5396563966,309838.35843478935,P110,P111,Standard Gauge Track,null,0.0,,,,,
N89511,345614.8905095251,309789.2981882117,P109,P110,Standard Gauge Track,null,0.0,,,,,
N89512,345695.90019817225,309765.93827806914,P108,P109,Standard Gauge Track,null,0.0,,,,,
N89513,345770.2314236498,309744.46792526904,P107,P108,Standard Gauge Track,null,0.0,,,,,
N89514,345852.5563464511,309720.8465316856,P106,P107,Standard Gauge Track,null,0.0,,,,,
N89517,345999.78537435073,309680.09149739967,P105,P106,Standard Gauge Track,null,0.0,,,,,
N89522,346089.26000053587,309654.6483351865,P104,P105,Standard Gauge Track,null,0.0,,,,,
N89530,346187.21033678734,309628.5002754869,P103,P104,Standard Gauge Track,null,0.0,,,,,
N89532,346221.96168782155,309620.34152559337,P102,P103,Standard Gauge Track,null,0.0,,,,,
N89534,346261.4386562451,309613.5971680118,P101,P102,Standard Gauge Track,null,0.0,,,,,
N89535,346286.4174319865,309610.04597537656,P100,P101,Standard Gauge Track,null,0.0,,,,,
N89537,346309.78656113974,309607.09375511605,P99,P100,Standard Gauge Track,null,0.0,,,,,
N89541,346345.6493117474,309603.90178645164,P98,P99,Standard Gauge Track,null,0.0,,,,,
N89545,346388.116239364,309601.75039216777,P97,P98,Standard Gauge Track,null,0.0,,,,,
N89550,346446.97849986976,309601.4000918482,P96,P97,Standard Gauge Track,null,0.0,,,,,
N89553,346489.8837233756,309602.35039093846,P95,P96,Standard Gauge Track,null,0.0,,,,,
N89555,346523.7328255971,309603.66127476166,P94,P95,Standard Gauge Track,null,0.0,,,,,
N89560,346565.0222609454,309606.7236353193,P93,P94,Standard Gauge Track,null,0.0,,,,,
N89563,346605.29654901533,309611.4465027767,P92,P93,Standard Gauge Track,null,0.0,,,,,
N89568,346652.54164297285,309618.7021369287,P91,P92,Standard Gauge Track,null,0.0,,,,,
N89573,346712.30894118384,309631.25010080985,P90,P91,Standard Gauge Track,null,0.0,,,,,
N89576,346780.4033366138,309647.95644325844,P89,P90,Standard Gauge Track,null,0.0,,,,,
N89582,346829.18530635285,309662.2495362461,P88,P89,Standard Gauge Track,null,0.0,,,,,
N89586,346872.9694285801,309677.89231126994,P87,P88,Standard Gauge Track,null,0.0,,,,,
N89590,346927.41022084234,309700.56557854114,P86,P87,Standard Gauge Track,null,0.0,,,,,
N89594,346972.42847697367,309721.9642659857,P85,P86,Standard Gauge Track,null,0.0,,,,,
N89599,347004.7058145967,309738.35311024764,P84,P85,Standard Gauge Track,null,0.0,,,,,
N89608,347057.62028901424,309768.59662866103,P83,P84,Standard Gauge Track,null,0.0,,,,,
N89614,347111.71445044567,309800.3390524397,P82,P83,Standard Gauge Track,null,0.0,,,,,
N89623,347184.3451573276,309842.62812468066,P81,P82,Standard Gauge Track,null,0.0,,,,,
N89632,347269.53189341223,309886.0310604809,P80,P81,Standard Gauge Track,null,0.0,,,,,
N90552,343521.49128662515,309288.4490854281,P150,P151,Standard Gauge Track,null,0.0,,,,,
N90554,343558.28467659495,309299.8538343097,P149,P150,Standard Gauge Track,null,0.0,,,,,
N90556,343598.2553272839,309313.2471523182,P148,P149,Standard Gauge Track,null,0.0,,,,,
N90559,343634.0095721184,309326.7572846176,P147,P148,Standard Gauge Track,null,0.0,,,,,
N90561,343669.12852289685,309341.20269950986,P146,P147,Standard Gauge Track,null,0.0,,,,,
N90563,343708.8990155632,309358.41407061456,P145,P146,Standard Gauge Track,null,0.0,,,,,
N90565,343749.36102577945,309377.8004498124,P144,P145,Standard Gauge Track,null,0.0,,,,,
N90568,343799.2939532893,309405.1900079077,P142,P143,Standard Gauge Track,null,0.0,,,,,
N90570,343835.9615381139,309427.3262156077,P141,P142,Standard Gauge Track,null,0.0,,,,,
N90571,343853.7230453363,309439.1121096031,P140,P141,Standard Gauge Track,null,0.0,,,,,
N90574,343877.4001209632,309454.21758463775,P139,P140,Standard Gauge Track,null,0.0,,,,,
N90578,343931.34764718637,309494.3501579527,P137,P138,Standard Gauge Track,null,0.0,,,,,
N90581,343971.15406680934,309527.79026622884,P136,P137,Standard Gauge Track,null,0.0,,,,,
N90584,344019.47064258525,309569.3581375963,P135,P136,Standard Gauge Track,null,0.0,,,,,
N90585,344041.2563921815,309589.54416726483,P134,P135,Standard Gauge Track,null,0.0,,,,,
N90587,344073.7707970791,309619.4561214325,P133,P134,Standard Gauge Track,null,0.0,,,,,
N90590,344116.5660834791,309655.4288915745,P132,P133,Standard Gauge Track,null,0.0,,,,,
N90593,344156.9957752786,309687.6317502778,P131,P132,Standard Gauge Track,null,0.0,,,,,
N90595,344205.92561199673,309721.5388069176,P130,P131,Standard Gauge Track,null,0.0,,,,,
N90597,344251.98521024536,309750.18074828625,P129,P130,Standard Gauge Track,null,0.0,,,,,
N90600,344307.2896785759,309781.8397560135,P128,P129,Standard Gauge Track,null,0.0,,,,,
N90603,344335.5978918922,309796.65393040533,P127,P128,Standard Gauge Track,null,0.0,,,,,
N90605,344387.5607082093,309821.32932560984,P126,P127,Standard Gauge Track,null,0.0,,,,,
N90606,344420.09504313924,309835.6033476065,P123,P126,Standard Gauge Track,null,0.0,,,,,
N90607,344421.10810820543,309835.986689472,P123,P125,Standard Gauge Track,null,0.0,,,,,
N90610,344471.46623027866,309855.1543442933,P124,P125,Standard Gauge Track,null,0.0,,,,,
N90612,344521.19191330613,309870.9022150401,P122,P124,Standard Gauge Track,null,0.0,,,,,
N90614,344585.1287011347,309888.09169984754,P121,P122,Standard Gauge Track,null,0.0,,,,,
N90631,343762.16927080206,309384.370389083,P143,P144,Standard Gauge Track,null,0.0,,,,,
N90642,343902.0518650303,309472.1138987974,P138,P139,Standard Gauge Track,null,0.0,,,,,
N90993,343019.6135894294,309258.5038914614,P167,P168,Standard Gauge Track,null,0.0,,,,,
N90995,343052.4838231297,309254.5062053794,P166,P167,Standard Gauge Track,null,0.0,,,,,
N90996,343082.0532343011,309251.4580293233,P165,P166,Standard Gauge Track,null,0.0,,,,,
N90998,343105.7807263483,309249.8182108587,P164,P165,Standard Gauge Track,null,0.0,,,,,
N91001,343142.6525297123,309247.84964742203,P163,P164,Standard Gauge Track,null,0.0,,,,,
N91002,343181.2981217161,309246.6397719107,P162,P163,Standard Gauge Track,null,0.0,,,,,
N91003,343193.9889245718,309246.3199991968,P161,P162,Standard Gauge Track,null,0.0,,,,,
N91005,343222.2481163019,309246.51990192226,P160,P161,Standard Gauge Track,null,0.0,,,,,
N91007,343243.456726747,309247.1096237598,P159,P160,Standard Gauge Track,null,0.0,,,,,
N91008,343262.91403209494,309247.738531107,P158,P159,Standard Gauge Track,null,0.0,,,,,
N91010,343301.4933238794,309250.3069060573,P157,P158,Standard Gauge Track,null,0.0,,,,,
N91012,343334.76579420944,309253.4350590079,P156,P157,Standard Gauge Track,null,0.0,,,,,
N91014,343368.0442098039,309257.5321856741,P155,P156,Standard Gauge Track,null,0.0,,,,,
N91016,343397.2871273682,309262.0010975805,P154,P155,Standard Gauge Track,null,0.0,,,,,
N91018,343421.5822877494,309265.8985827976,P153,P154,Standard Gauge Track,null,0.0,,,,,
N91020,343453.35077018815,309271.9021722488,P152,P153,Standard Gauge Track,null,0.0,,,,,
N91022,343493.8423227255,309281.04252251005,P151,P152,Standard Gauge Track,null,0.0,,,,,
N91153,342979.68808323494,309264.16039708117,P168,P169,Standard Gauge Track,null,0.0,,,,,
N91259,341136.4650127936,310057.40524555277,P199,P200,Standard Gauge Track,null,0.0,,,,,
N91261,341198.5550234392,310044.40311288805,P198,P199,Standard Gauge Track,null,0.0,,,,,
N91264,341297.2172392897,310020.80522762344,P197,P198,Standard Gauge Track,null,0.0,,,,,
N91266,341358.7143162483,310003.75040196313,P196,P197,Standard Gauge Track,null,0.0,,,,,
N91268,341414.90118255833,309986.84833271534,P195,P196,Standard Gauge Track,null,0.0,,,,,
N91271,341461.506526018,309972.6566705786,P194,P195,Standard Gauge Track,null,0.0,,,,,
N91272,342000.2279906825,309802.7829496677,P191,P192,Standard Gauge Track,null,0.0,,,,,
N91274,342056.5126089957,309785.15472274314,P190,P191,Standard Gauge Track,null,0.0,,,,,
N91276,342101.44874298165,309770.2456677653,P189,P190,Standard Gauge Track,null,0.0,,,,,
N91277,342124.25913180935,309761.84780840756,P188,P189,Standard Gauge Track,null,0.0,,,,,
N91280,342151.99203800823,309750.3881138213,P187,P188,Standard Gauge Track,null,0.0,,,,,
N91283,342193.58424463484,309731.1128572289,P186,P187,Standard Gauge Track,null,0.0,,,,,
N91286,342237.94804011454,309707.80466573173,P185,P186,Standard Gauge Track,null,0.0,,,,,
N91289,342280.00116425665,309682.58447541244,P184,P185,Standard Gauge Track,null,0.0,,,,,
N91292,342312.0115590135,309661.3636848449,P183,P184,Standard Gauge Track,null,0.0,,,,,
N91293,342348.6700870731,309634.88742974424,P182,P183,Standard Gauge Track,null,0.0,,,,,
N91294,342375.7617865002,309614.708528529,P181,P182,Standard Gauge Track,null,0.0,,,,,
N91296,342413.69969869877,309584.9122909214,P180,P181,Standard Gauge Track,null,0.0,,,,,
N91299,342460.54635839275,309546.6568994679,P179,P180,Standard Gauge Track,null,0.0,,,,,
N91301,342504.35672187456,309510.94660140976,P178,P179,Standard Gauge Track,null,0.0,,,,,
N91305,342590.63854085,309440.563214973,P177,P178,Standard Gauge Track,null,0.0,,,,,
N91311,342667.16416639014,309384.2251418637,P176,P177,Standard Gauge Track,null,0.0,,,,,
N91313,342700.78581781854,309364.19593424577,P175,P176,Standard Gauge Track,null,0.0,,,,,
N91315,342735.6052101868,309345.3773349505,P174,P175,Standard Gauge Track,null,0.0,,,,,
N91316,342772.31417692255,309327.5015462771,P173,P174,Standard Gauge Track,null,0.0,,,,,
N91318,342831.9137375919,309303.121004213,P172,P173,Standard Gauge Track,null,0.0,,,,,
N91319,342859.8709325895,309293.5252654894,P171,P172,Standard Gauge Track,null,0.0,,,,,
N91322,342913.36216579884,309278.01150000264,P170,P171,Standard Gauge Track,null,0.0,,,,,
N91324,342944.5749192822,309270.8672459171,P169,P170,Standard Gauge Track,null,0.0,,,,,
N91675,340432.0608463275,310200.50104808493,P208,P209,Standard Gauge Track,null,0.0,,,,,
N91677,340514.3348705302,310176.31420758885,P207,P208,Standard Gauge Track,null,0.0,,,,,
N91679,340594.08971514035,310155.11806783534,P206,P207,Standard Gauge Track,null,0.0,,,,,
N91680,340642.6972634577,310144.01863218076,P205,P206,Standard Gauge Track,null,0.0,,,,,
N91683,340735.47494484036,310124.3127800174,P204,P205,Standard Gauge Track,null,0.0,,,,,
N91684,340770.4672666813,310117.63053785695,P203,P204,Standard Gauge Track,null,0.0,,,,,
N91686,340873.66990453127,310100.62846715626,P202,P203,Standard Gauge Track,null,0.0,,,,,
N91688,340977.8974578509,310084.65885004064,P201,P202,Standard Gauge Track,null,0.0,,,,,
N91694,341063.36433484696,310071.0828967782,P200,P201,Standard Gauge Track,null,0.0,,,,,
N91768,338090.09640851273,310994.9579064468,P242,P243,Standard Gauge Track,null,0.0,,,,,
N91771,338165.09607181535,311004.92402997345,P240,P241,Standard Gauge Track,null,0.0,,,,,
N91774,338215.921851885,311009.761869523,P239,P240,Standard Gauge Track,null,0.0,,,,,
N91777,338302.2120150181,311014.72033664887,P238,P239,Standard Gauge Track,null,0.0,,,,,
N91779,338392.71578657447,311015.400407261,P237,P238,Standard Gauge Track,null,0.0,,,,,
N91780,338421.2366285222,311014.4407737877,P236,P237,Standard Gauge Track,null,0.0,,,,,
N91783,338514.46206459723,311009.1832121785,P235,P236,Standard Gauge Track,null,0.0,,,,,
N91789,338638.5916615703,310994.2481975101,P233,P234,Standard Gauge Track,null,0.0,,,,,
N91792,338708.0669213863,310982.76240542496,P232,P233,Standard Gauge Track,null,0.0,,,,,
N91794,338769.706174791,310970.518885672,P231,P232,Standard Gauge Track,null,0.0,,,,,
N91796,338825.80385125685,310956.8672333217,P230,P231,Standard Gauge Track,null,0.0,,,,,
N91798,338892.8529204918,310936.5667468281,P229,P230,Standard Gauge Track,null,0.0,,,,,
N91800,338949.486988732,310917.3822496598,P228,P229,Standard Gauge Track,null,0.0,,,,,
N91804,339035.075616623,310885.08433209296,P227,P228,Standard Gauge Track,null,0.0,,,,,
N91807,339113.45423282706,310851.5881515238,P226,P227,Standard Gauge Track,null,0.0,,,,,
N91810,339191.0767898064,310813.7017438078,P225,P226,Standard Gauge Track,null,0.0,,,,,
N91813,339249.82916697476,310782.48578170245,P224,P225,Standard Gauge Track,null,0.0,,,,,
N91817,339388.8459645904,310707.127513133,P223,P224,Standard Gauge Track,null,0.0,,,,,
N91818,339442.8978066089,310677.7265146544,P222,P223,Standard Gauge Track,null,0.0,,,,,
N91821,339532.4687091551,310629.3260279508,P221,P222,Standard Gauge Track,null,0.0,,,,,
N91825,339617.06623359775,310583.55736688303,P220,P221,Standard Gauge Track,null,0.0,,,,,
N91829,339718.27685476176,310528.57702974364,P219,P220,Standard Gauge Track,null,0.0,,,,,
N91833,339815.64752188,310475.7466685407,P218,P219,Standard Gauge Track,null,0.0,,,,,
N91835,339901.9927787945,310428.80925644323,P216,P218,Standard Gauge Track,null,0.0,,,,,
N91838,339947.39975642256,310404.1854652823,P215,P216,Standard Gauge Track,null,0.0,,,,,
N91840,339980.393767634,310387.1183699378,P215,P217,Standard Gauge Track,null,0.0,,,,,
N91842,340021.00569400383,310367.84222554794,P214,P217,Standard Gauge Track,null,0.0,,,,,
N91844,340082.303333833,310338.24857397814,P213,P214,Standard Gauge Track,null,0.0,,,,,
N91847,340193.67354936386,310287.3551879621,P211,P212,Standard Gauge Track,null,0.0,,,,,
N91848,340238.66326435056,310268.64732860454,P210,P211,Standard Gauge Track,null,0.0,,,,,
N91849,340294.7447345826,310247.24306213355,P209,P210,Standard Gauge Track,null,0.0,,,,,
N91863,338130.7523857338,311000.7146493828,P241,P242,Standard Gauge Track,null,0.0,,,,,
N91878,338584.89917793067,311001.7631365494,P234,P235,Standard Gauge Track,null,0.0,,,,,
N91939,340145.8819085828,310308.5581712386,P212,P213,Standard Gauge Track,null,0.0,,,,,
N92500,333728.24546464486,311158.9327048804,P272,P274,Standard Gauge Track,null,0.0,,,,,
N92505,333850.12894997257,311122.7106132056,P271,P274,Standard Gauge Track,null,0.0,,,,,
N92510,333945.50910140655,311099.40820826264,P270,P271,Standard Gauge Track,null,0.0,,,,,
N92518,334043.12542127684,311077.9508595754,P269,P270,Standard Gauge Track,null,0.0,,,,,
N92523,334146.4397731484,311059.6301088083,P268,P269,Standard Gauge Track,null,0.0,,,,,
N92530,334392.66340648726,311018.0995030241,P267,P268,Standard Gauge Track,null,0.0,,,,,
N92537,334628.05125464767,310978.50985949184,P266,P267,Standard Gauge Track,null,0.0,,,,,
N92541,334778.3187441477,310953.34028384666,P265,P266,Standard Gauge Track,null,0.0,,,,,
N92544,334809.28227108374,310948.04969027726,P264,P265,Standard Gauge Track,null,0.0,,,,,
N92546,334862.41332622495,310939.1495161999,P263,P264,Standard Gauge Track,null,0.0,,,,,
N92556,335284.65003552614,310868.28006442194,P262,P263,Standard Gauge Track,null,0.0,,,,,
N92559,335523.86128143594,310828.079855013,P261,P262,Standard Gauge Track,null,0.0,,,,,
N92563,335701.2913489845,310798.4198437239,P260,P261,Standard Gauge Track,null,0.0,,,,,
N92566,335934.7342502013,310758.88936508377,P259,P260,Standard Gauge Track,null,0.0,,,,,
N92569,336083.29734110035,310734.0788685267,P258,P259,Standard Gauge Track,null,0.0,,,,,
N92571,336160.25320271536,310722.63525093114,P257,P258,Standard Gauge Track,null,0.0,,,,,
N92572,336208.68520657334,310716.7538952986,P256,P257,Standard Gauge Track,null,0.0,,,,,
N92573,336267.86916932475,310710.5725743042,P255,P256,Standard Gauge Track,null,0.0,,,,,
N92574,336302.19864382263,310707.6618339029,P254,P255,Standard Gauge Track,null,0.0,,,,,
N92576,336415.7404321153,310701.4600635753,P253,P254,Standard Gauge Track,null,0.0,,,,,
N92577,336492.513673719,310700.4401298524,P252,P253,Standard Gauge Track,null,0.0,,,,,
N92578,336569.9289710014,310701.9110554534,P251,P252,Standard Gauge Track,null,0.0,,,,,
N92579,336646.51210662874,310706.0626836356,P250,P251,Standard Gauge Track,null,0.0,,,,,
N92580,336717.33075032197,310712.19454253407,P249,P250,Standard Gauge Track,null,0.0,,,,,
N92582,336818.1203886439,310724.5985125811,P248,P249,Standard Gauge Track,null,0.0,,,,,
N92584,336930.2749377609,310743.2047390231,P247,P248,Standard Gauge Track,null,0.0,,,,,
N92588,337039.62453124905,310766.4767787737,P246,P247,Standard Gauge Track,null,0.0,,,,,
N92593,337407.8957813347,310847.9470546424,P245,P246,Standard Gauge Track,null,0.0,,,,,
N92598,337783.65536282875,310931.32696202706,P244,P245,Standard Gauge Track,null,0.0,,,,,
N92601,337982.1197422519,310975.2357434715,P243,P244,Standard Gauge Track,null,0.0,,,,,
N93717,333184.664411718,311358.6972465667,P276,P277,Standard Gauge Track,null,0.0,,,,,
N93721,333065.4211855622,311403.004763524,P277,P278,Standard Gauge Track,null,0.0,,,,,
N93723,332959.5852932908,311442.9652921193,P278,P279,Standard Gauge Track,null,0.0,,,,,
N93727,332878.88870786346,311477.8256200878,P279,P280,Standard Gauge Track,null,0.0,,,,,
N93730,332822.57446371624,311506.74225370557,P280,P281,Standard Gauge Track,null,0.0,,,,,
N93732,332767.96968265536,311538.5117524673,P281,P282,Standard Gauge Track,null,0.0,,,,,
N93739,332688.07947662927,311592.24788392,P282,P283,Standard Gauge Track,null,0.0,,,,,
N93743,332642.2666434067,311627.3224880221,P283,P284,Standard Gauge Track,null,0.0,,,,,
N93787,333330.38445224834,311303.7135384572,P275,P276,Standard Gauge Track,null,0.0,,,,,
N93793,333507.6994082945,311236.98542246234,P273,P275,Standard Gauge Track,null,0.0,,,,,
N93795,333633.0767909244,311190.8999485702,P272,P273,Standard Gauge Track,null,0.0,,,,,
N94091,330112.3967323491,311904.6273770532,P322,P323,Standard Gauge Track,null,0.0,,,,,
N94093,330235.52362117474,311974.2798117104,P321,P322,Standard Gauge Track,null,0.0,,,,,
N94096,330426.83482859883,312093.9218634095,P320,P2855,Standard Gauge Track,null,0.0,,,,,
N94103,330524.1058253668,312150.66783817415,P318,P319,Standard Gauge Track,null,0.0,,,,,
N94107,330585.0041037759,312178.869103279,P317,P318,Standard Gauge Track,null,0.0,,,,,
N94111,330661.3052116324,312207.6540103725,P316,P317,Standard Gauge Track,null,0.0,,,,,
N94115,330735.7186584827,312230.84410980676,P315,P316,Standard Gauge Track,null,0.0,,,,,
N94120,330867.0898817744,312262.2641764824,P314,P315,Standard Gauge Track,null,0.0,,,,,
N94125,331054.4113806443,312302.21449434856,P313,P314,Standard Gauge Track,null,0.0,,,,,
N94126,331094.5558989984,312310.6833156342,P312,P313,Standard Gauge Track,null,0.0,,,,,
N94129,331156.0912434968,312324.03446540213,P311,P312,Standard Gauge Track,null,0.0,,,,,
N94132,331208.08871303836,312334.8660014125,P310,P311,Standard Gauge Track,null,0.0,,,,,
N94136,331273.5061054629,312346.16385139624,P309,P310,Standard Gauge Track,null,0.0,,,,,
N94140,331352.8868643489,312355.1080366304,P308,P309,Standard Gauge Track,null,0.0,,,,,
N94144,331426.8840168271,312359.0299751396,P307,P308,Standard Gauge Track,null,0.0,,,,,
N94149,331492.56434013846,312358.2191806135,P306,P307,Standard Gauge Track,null,0.0,,,,,
N94153,331548.0992829042,312354.7766588304,P305,P306,Standard Gauge Track,null,0.0,,,,,
N94156,331587.20390827075,312350.6338495897,P304,P305,Standard Gauge Track,null,0.0,,,,,
N94158,331628.06601955654,312344.9721515665,P303,P304,Standard Gauge Track,null,0.0,,,,,
N94161,331677.13041854266,312336.37617464754,P302,P303,Standard Gauge Track,null,0.0,,,,,
